Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2	swift
ERX6910418	ERR7342909	2021-12-02 07:21:22	2021-12-24 15:13:19	12556265	1908552280	12556265	152	693		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR7342/ERR7342909	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	PAIRED	76	0.0	ILLUMINA	NextSeq 550	ERP132735	PRJEB48364		782159	ERS7711328	SAMEA10033124	simple	316407	Escherichia coli str. K-12 substr. W3110	SAMEA10033124							no					INSTITUTO DE BIOTECNOLOGIA UNIVERSIDAD NACIONAL DE	ERA7289886		public	954CD6FEFE86B7D5EAEC92D5205A55FB	2731878220B862CE9F92188EC9FA5CBF			
ERX6910419	ERR7342910	2021-12-02 07:21:22	2021-12-24 15:13:24	13282315	2018911880	13282315	152	747		https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR7342/ERR7342910	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	PAIRED	76	0.0	ILLUMINA	NextSeq 550	ERP132735	PRJEB48364		782159	ERS7711327	SAMEA10033123	simple	316407	Escherichia coli str. K-12 substr. W3110	SAMEA10033123							no					INSTITUTO DE BIOTECNOLOGIA UNIVERSIDAD NACIONAL DE	ERA7289886		public	5967EFBAEBFD64BD83A69AF8A30F8278	291D406B7FD10EF03A8190B759A2AAB9			
ERX6910420	ERR7342911	2021-12-02 07:21:22	2021-12-24 15:14:39	15393735	2339847720	15393735	152	848		https://sra-download.ncbi.nlm.nih.gov/traces/era0/ERR/ERR7342/ERR7342911	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	PAIRED	76	0.0	ILLUMINA	NextSeq 550	ERP132735	PRJEB48364		782159	ERS7711326	SAMEA10033122	simple	316407	Escherichia coli str. K-12 substr. W3110	SAMEA10033122							no					INSTITUTO DE BIOTECNOLOGIA UNIVERSIDAD NACIONAL DE	ERA7289886		public	F318C617899AB93772A9DA7D817CC4F0	D5BE16FAFF688DA9C441140E21146F91			
ERX6910421	ERR7342912	2021-12-02 07:21:22	2021-12-21 10:33:11	12882553	1958148056	12882553	152	708		https://sra-download.ncbi.nlm.nih.gov/traces/era9/ERR/ERR7342/ERR7342912	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	PAIRED	76	0.0	ILLUMINA	NextSeq 550	ERP132735	PRJEB48364		782159	ERS7711325	SAMEA10033121	simple	316407	Escherichia coli str. K-12 substr. W3110	SAMEA10033121							no					INSTITUTO DE BIOTECNOLOGIA UNIVERSIDAD NACIONAL DE	ERA7289886		public	EA81523EF2B10016CE341239A221033E	9D478347CBEF6CE455E67F209F778922			
ERX6910422	ERR7342913	2021-12-02 07:21:22	2021-12-21 10:33:05	10983591	1669505832	10983591	152	604		https://sra-download.ncbi.nlm.nih.gov/traces/era9/ERR/ERR7342/ERR7342913	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	PAIRED	76	0.0	ILLUMINA	NextSeq 550	ERP132735	PRJEB48364		782159	ERS7711324	SAMEA10033120	simple	316407	Escherichia coli str. K-12 substr. W3110	SAMEA10033120							no					INSTITUTO DE BIOTECNOLOGIA UNIVERSIDAD NACIONAL DE	ERA7289886		public	3E45DC8FB43B4013B8FC03339B2F7410	F258BB1D8215C3B488B1C922DCFE7945			
ERX6910423	ERR7342914	2021-12-02 07:21:22	2021-12-24 15:14:48	25335663	3851020776	25335663	152	1355		https://sra-download.ncbi.nlm.nih.gov/traces/era0/ERR/ERR7342/ERR7342914	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	PAIRED	76	0.0	ILLUMINA	NextSeq 550	ERP132735	PRJEB48364		782159	ERS8394038	SAMEA10742325	simple	316407	Escherichia coli str. K-12 substr. W3110	SAMEA10742325							no					INSTITUTO DE BIOTECNOLOGIA UNIVERSIDAD NACIONAL DE	ERA7289887		public	0AFA2E9910FFD4F81055F3FDA8EDA575	C4DE9103F39A0529582AE7D8D5077402			
ERX6910424	ERR7342915	2021-12-02 07:21:22	2021-12-21 10:32:35	12693819	1929460488	12693819	152	700		https://sra-download.ncbi.nlm.nih.gov/traces/era9/ERR/ERR7342/ERR7342915	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	PAIRED	76	0.0	ILLUMINA	NextSeq 550	ERP132735	PRJEB48364		782159	ERS8394039	SAMEA10742326	simple	316407	Escherichia coli str. K-12 substr. W3110	SAMEA10742326							no					INSTITUTO DE BIOTECNOLOGIA UNIVERSIDAD NACIONAL DE	ERA7289887		public	5C7E32F9969246E35FCED57742729376	43577C68A2A67A93159F3AE1D06A2331			
ERX6910425	ERR7342916	2021-12-02 07:21:22	2021-12-21 10:34:34	16242665	2468885080	16242665	152	878		https://sra-download.ncbi.nlm.nih.gov/traces/era14/ERR/ERR7342/ERR7342916	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	PAIRED	76	0.0	ILLUMINA	NextSeq 550	ERP132735	PRJEB48364		782159	ERS8394040	SAMEA10742327	simple	316407	Escherichia coli str. K-12 substr. W3110	SAMEA10742327							no					INSTITUTO DE BIOTECNOLOGIA UNIVERSIDAD NACIONAL DE	ERA7289887		public	98495898D10509CDE9D9DAE415243CFF	90815F1EA232349E9F16CF5C75AD9CFD			
ERX6939079	ERR7370516	2021-11-30 18:39:46	2021-12-21 10:47:09	42402260	6445143520	42402260	152	2293		https://sra-download.ncbi.nlm.nih.gov/traces/era9/ERR/ERR7370/ERR7370516	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	PAIRED	76	0.0	ILLUMINA	NextSeq 550	ERP132735	PRJEB48364		782159	ERS8411616	SAMEA10759927	simple	316407	Escherichia coli str. K-12 substr. W3110	SAMEA10759927							no					INSTITUTO DE BIOTECNOLOGIA UNIVERSIDAD NACIONAL DE	ERA7351229		public	C1702A799B758920E13AA53B4DD5325F	6041706290DDC7BAA6BC230CC87704CF			
ERX6939080	ERR7370517	2021-11-30 18:39:46	2021-12-21 10:43:17	26808666	4074917232	26808666	152	1465		https://sra-download.ncbi.nlm.nih.gov/traces/era9/ERR/ERR7370/ERR7370517	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	PAIRED	76	0.0	ILLUMINA	NextSeq 550	ERP132735	PRJEB48364		782159	ERS8411617	SAMEA10759928	simple	316407	Escherichia coli str. K-12 substr. W3110	SAMEA10759928							no					INSTITUTO DE BIOTECNOLOGIA UNIVERSIDAD NACIONAL DE	ERA7351229		public	6A3F628A9490D2AF445F13C0A4894E72	70489BCB967DCB9F37CA0F54FD273658			
ERX6939081	ERR7370518	2021-11-30 18:39:46	2021-12-21 10:39:33	20947178	3183971056	20947178	152	1166		https://sra-download.ncbi.nlm.nih.gov/traces/era14/ERR/ERR7370/ERR7370518	unspecified	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC	PAIRED	76	0.0	ILLUMINA	NextSeq 550	ERP132735	PRJEB48364		782159	ERS8411618	SAMEA10759929	simple	316407	Escherichia coli str. K-12 substr. W3110	SAMEA10759929							no					INSTITUTO DE BIOTECNOLOGIA UNIVERSIDAD NACIONAL DE	ERA7351229		public	80836789648CBD1A3FE90E488EE4D213	07758ABBD4BBA0EDB74601FA4575EAAC			
SRX10244146	SRR13863591	2021-11-17 09:49:30	2021-03-05 13:11:26	10252488	1161739902	0	113	840		https://sra-download.ncbi.nlm.nih.gov/traces/sra66/SRR/013538/SRR13863591		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ION_TORRENT	Ion Torrent S5	SRP309460	PRJNA706951	3.0	706951	SRS8385185	SAMN18148863	simple	562	Escherichia coli	GSM5136350							no					GEO	SRA1203346		public	81D93F112875F7FB4CB716735295FA23	11A0C0FBB5A8F4C30037F8BBBB879FD9			
SRX10244147	SRR13863592	2021-11-17 09:49:30	2021-03-05 13:13:34	12071901	1314791514	0	108	950		https://sra-download.ncbi.nlm.nih.gov/traces/sra8/SRR/013538/SRR13863592		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ION_TORRENT	Ion Torrent S5	SRP309460	PRJNA706951	3.0	706951	SRS8385188	SAMN18148861	simple	562	Escherichia coli	GSM5136351							no					GEO	SRA1203346		public	B3E6BE7C2FBBFB3AA9A05EE253247FF6	77DBDF3E786B74EF668FBAFDF32F8235			
SRX10244148	SRR13863593	2021-11-17 09:49:30	2021-03-05 13:14:18	11108922	1262755084	0	113	911		https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/013538/SRR13863593		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ION_TORRENT	Ion Torrent S5	SRP309460	PRJNA706951	3.0	706951	SRS8385186	SAMN18148859	simple	562	Escherichia coli	GSM5136352							no					GEO	SRA1203346		public	9BD3193262299504CB57C2B28C4397E2	3500F1A02B684EFDC5B7FDB3EBFBE048			
SRX10244149	SRR13863594	2021-11-17 09:49:30	2021-03-05 13:13:53	9898765	1120293819	0	113	810		https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/013538/SRR13863594		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ION_TORRENT	Ion Torrent S5	SRP309460	PRJNA706951	3.0	706951	SRS8385187	SAMN18148857	simple	562	Escherichia coli	GSM5136353							no					GEO	SRA1203346		public	8671D24B8BE98940763780EDD6462F05	454031797BB17937C9EDC8863B52BFC2			
SRX10244150	SRR13863595	2021-11-17 09:49:31	2021-03-05 13:23:22	8956402	1056989602	0	118	762		https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/013538/SRR13863595		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ION_TORRENT	Ion Torrent S5	SRP309460	PRJNA706951	3.0	706951	SRS8385189	SAMN18148856	simple	562	Escherichia coli	GSM5136354							no					GEO	SRA1203346		public	FAFAF67F1BC80D91FE2956FBDB69EE82	D29BB85D39860AA216D4EDC16D42F802			
SRX10244151	SRR13863596	2021-11-17 09:49:31	2021-03-05 13:17:14	12437047	1370263828	0	110	991		https://sra-download.ncbi.nlm.nih.gov/traces/sra52/SRR/013538/SRR13863596		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ION_TORRENT	Ion Torrent S5	SRP309460	PRJNA706951	3.0	706951	SRS8385190	SAMN18148854	simple	562	Escherichia coli	GSM5136355							no					GEO	SRA1203346		public	75688290008D92F5415252EE36CC8042	26AC2E9A2784DC87DBB2B0A297ECC8FE			
SRX10244152	SRR13863597	2021-11-17 09:49:31	2021-03-05 13:16:48	11597687	1311832834	0	113	947		https://sra-download.ncbi.nlm.nih.gov/traces/sra18/SRR/013538/SRR13863597		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ION_TORRENT	Ion Torrent S5	SRP309460	PRJNA706951	3.0	706951	SRS8385191	SAMN18148853	simple	562	Escherichia coli	GSM5136356							no					GEO	SRA1203346		public	5F757889FD9738BAB02DF0D93AFDEE11	A56E82BDF427771C683DBA7D6059338F			
SRX10244153	SRR13863598	2021-11-17 09:49:31	2021-03-05 13:17:49	10888555	1202400592	0	110	869		https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/013538/SRR13863598		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ION_TORRENT	Ion Torrent S5	SRP309460	PRJNA706951	3.0	706951	SRS8385192	SAMN18148850	simple	562	Escherichia coli	GSM5136357							no					GEO	SRA1203346		public	FDCC3732900E70B4E2E1449005E67156	524A36A63900354FA5276989E873324F			
SRX10244154	SRR13863599	2021-11-17 09:49:32	2021-03-05 13:19:58	13542628	1547749972	0	114	1120		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13863599/SRR13863599		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ION_TORRENT	Ion Torrent S5	SRP309460	PRJNA706951	3.0	706951	SRS8385193	SAMN18148849	simple	562	Escherichia coli	GSM5136358							no					GEO	SRA1203346		public	AACBD3C03E33DD8FD2AD67A97C8F4959	FA9570532A129994B31E28D6D30EC395			
SRX10244155	SRR13863600	2021-11-17 09:49:32	2021-03-05 13:21:27	10380848	1131271556	0	108	819		https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/013538/SRR13863600		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ION_TORRENT	Ion Torrent S5	SRP309460	PRJNA706951	3.0	706951	SRS8385194	SAMN18148847	simple	562	Escherichia coli	GSM5136359							no					GEO	SRA1203346		public	6495A007D4FB1B09B36068A7454CFA3E	000B39D19A92C91584C632AC7011C134			
SRX10244156	SRR13863601	2021-11-17 09:49:32	2021-03-05 13:21:02	8359998	1033877942	0	123	747		https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/013538/SRR13863601		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ION_TORRENT	Ion Torrent S5	SRP309460	PRJNA706951	3.0	706951	SRS8385195	SAMN18148938	simple	562	Escherichia coli	GSM5136360							no					GEO	SRA1203346		public	4320B4B6BAE9E0E8089B3CD0635F0837	DB5691CA5E6403A5FE67B694AB14FCA7			
SRX10244157	SRR13863602	2021-11-17 09:49:32	2021-03-05 13:21:58	10598090	1205777103	0	113	869		https://sra-download.ncbi.nlm.nih.gov/traces/sra52/SRR/013538/SRR13863602		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ION_TORRENT	Ion Torrent S5	SRP309460	PRJNA706951	3.0	706951	SRS8385196	SAMN18148936	simple	562	Escherichia coli	GSM5136361							no					GEO	SRA1203346		public	23B54B299FF6AB4B1C4B22EB9887F577	37F225E704B30165CECD67920D608731			
SRX10244158	SRR13863603	2021-11-17 09:49:32	2021-03-05 13:21:52	11215532	1213457196	0	108	875		https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRR/013538/SRR13863603		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ION_TORRENT	Ion Torrent S5	SRP309460	PRJNA706951	3.0	706951	SRS8385197	SAMN18148883	simple	562	Escherichia coli	GSM5136362							no					GEO	SRA1203346		public	F4D82D5120F536089947D6008B877A76	D868A84053D0DD6E66FBF6182DD2F005			
SRX10244159	SRR13863604	2021-11-17 09:49:33	2021-03-05 13:21:14	11674494	1290185645	0	110	926		https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/013538/SRR13863604		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ION_TORRENT	Ion Torrent S5	SRP309460	PRJNA706951	3.0	706951	SRS8385198	SAMN18148881	simple	562	Escherichia coli	GSM5136363							no					GEO	SRA1203346		public	1BE20C6F0FE0D69AE90786994046CCF8	DBA6DB9D6FDEEA11285D7E1173E895A4			
SRX10244160	SRR13863605	2021-11-17 09:49:33	2021-03-05 13:21:05	9934360	1201610021	0	120	865		https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/013538/SRR13863605		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ION_TORRENT	Ion Torrent S5	SRP309460	PRJNA706951	3.0	706951	SRS8385199	SAMN18148876	simple	562	Escherichia coli	GSM5136364							no					GEO	SRA1203346		public	B1C70F585A7B15BE13796B2F4F792355	6DFCD017A2FBF92AAF5AD55C13B8FB7E			
SRX10244161	SRR13863606	2021-11-17 09:49:33	2021-03-05 13:21:37	10207528	1045196957	0	102	755		https://sra-download.ncbi.nlm.nih.gov/traces/sra77/SRR/013538/SRR13863606		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ION_TORRENT	Ion Torrent S5	SRP309460	PRJNA706951	3.0	706951	SRS8385200	SAMN18148874	simple	562	Escherichia coli	GSM5136365							no					GEO	SRA1203346		public	CDB85E98D7385FCFEF54E4FF154F6A47	55E33767F4553AADDDBB16308DD57896			
SRX10244162	SRR13863607	2021-11-17 09:49:33	2021-03-05 13:21:15	9028455	1110145135	0	122	803		https://sra-download.ncbi.nlm.nih.gov/traces/sra62/SRR/013538/SRR13863607		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ION_TORRENT	Ion Torrent S5	SRP309460	PRJNA706951	3.0	706951	SRS8385201	SAMN18148872	simple	562	Escherichia coli	GSM5136366							no					GEO	SRA1203346		public	60CED15003E3C859DA36326908F31E3C	FDF4C01A76AE9EA813F0F3EFE341223C			
SRX10244163	SRR13863608	2021-11-17 09:49:33	2021-03-05 13:21:52	9606168	1164933460	0	121	845		https://sra-download.ncbi.nlm.nih.gov/traces/sra8/SRR/013538/SRR13863608		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ION_TORRENT	Ion Torrent S5	SRP309460	PRJNA706951	3.0	706951	SRS8385202	SAMN18148870	simple	562	Escherichia coli	GSM5136367							no					GEO	SRA1203346		public	E9CCEA3C191C7C1BCBE05D10AAF25A55	461C41FCC43F95AF13D7965AC679DDCB			
SRX10287286	SRR13907651	2021-03-11 22:01:26	2021-03-09 07:45:20	2055736	309138977	2055736	150	116		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR13907651/SRR13907651.1	C1_S10	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina MiSeq	SRP309887	PRJNA708142		708142	SRS8412652	SAMN18219491	simple	562	Escherichia coli	C1_S10							no					BERLIN CENTER FOR GENOMICS IN BIODIVERSITY RESEARCH	SRA1204315		public	AC092706F9A96009F00C3FD1E2B5D678	F0708D552984E7187915F6C927A5F04D			
SRX10287287	SRR13907650	2021-03-11 22:01:26	2021-03-09 07:45:23	1922071	289756127	1922071	150	109		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR13907650/SRR13907650.1	C2_S11	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina MiSeq	SRP309887	PRJNA708142		708142	SRS8412653	SAMN18219492	simple	562	Escherichia coli	C2_S11							no					BERLIN CENTER FOR GENOMICS IN BIODIVERSITY RESEARCH	SRA1204315		public	0F012CF2BD4780FF9B118ED686D8225D	11486EE89EF2D9497A43D113A7B5D9F0			
SRX10287288	SRR13907649	2021-03-11 22:22:18	2021-03-09 07:45:23	2287612	344865740	2287612	150	129		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR13907649/SRR13907649.1	Pex2_S5	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina MiSeq	SRP309887	PRJNA708142		708142	SRS8412655	SAMN18219501	simple	562	Escherichia coli	Pex2_S5							no					BERLIN CENTER FOR GENOMICS IN BIODIVERSITY RESEARCH	SRA1204315		public	0390A3F44647CDAF676ECF9CE2E305C5	607906786E24A11891E604DE6522384E			
SRX10287289	SRR13907648	2021-03-11 22:22:18	2021-03-09 07:45:09	1868743	282058977	1868743	150	108		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR13907648/SRR13907648.1	Pex3_S6	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina MiSeq	SRP309887	PRJNA708142		708142	SRS8412654	SAMN18219502	simple	562	Escherichia coli	Pex3_S6							no					BERLIN CENTER FOR GENOMICS IN BIODIVERSITY RESEARCH	SRA1204315		public	26CF14884B0343605A91DDDCB5385CC1	E701097A0FB8661552C695B3CD7FF363			
SRX10287290	SRR13907647	2021-03-11 22:01:26	2021-03-09 07:45:17	2005347	301971599	2005347	150	114		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR13907647/SRR13907647.1	C3_S12	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina MiSeq	SRP309887	PRJNA708142		708142	SRS8412656	SAMN18219493	simple	562	Escherichia coli	C3_S12							no					BERLIN CENTER FOR GENOMICS IN BIODIVERSITY RESEARCH	SRA1204315		public	BFECBEC9ED0757477B999B98323010E8	1D5A54E1F60F8909179DAFA531395CDC			
SRX10287291	SRR13907646	2021-03-11 22:22:18	2021-03-09 07:45:03	1678591	253178452	1678591	150	95		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR13907646/SRR13907646.1	Cip1_S1	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina MiSeq	SRP309887	PRJNA708142		708142	SRS8412657	SAMN18219494	simple	562	Escherichia coli	Cip1_S1							no					BERLIN CENTER FOR GENOMICS IN BIODIVERSITY RESEARCH	SRA1204315		public	70726D755857370E9CE7136430E60FE9	E941FACB03BE4A415FE65B3669B64EAE			
SRX10287292	SRR13907645	2021-03-11 22:01:26	2021-03-09 07:44:57	1926465	290319098	1926465	150	109		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR13907645/SRR13907645.1	Cip2_S2	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina MiSeq	SRP309887	PRJNA708142		708142	SRS8412659	SAMN18219495	simple	562	Escherichia coli	Cip2_S2							no					BERLIN CENTER FOR GENOMICS IN BIODIVERSITY RESEARCH	SRA1204315		public	F82B8DB142806CC9D37FC933880A7F28	09F1B4C64ECC3097FFBCCCF575F8A195			
SRX10287293	SRR13907644	2021-03-11 22:01:26	2021-03-09 07:45:15	3068223	463118664	3068223	150	178		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR13907644/SRR13907644.1	Cip3_S3	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina MiSeq	SRP309887	PRJNA708142		708142	SRS8412658	SAMN18219496	simple	562	Escherichia coli	Cip3_S3							no					BERLIN CENTER FOR GENOMICS IN BIODIVERSITY RESEARCH	SRA1204315		public	2C9A4AF58DF6142F0D2A68BDA7F77457	9E6820506AAD0BEF6405A03A0AEDD1D7			
SRX10287294	SRR13907643	2021-03-11 22:22:18	2021-03-09 07:45:38	2895695	437015489	2895695	150	164		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR13907643/SRR13907643.1	Mel1_S7	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina MiSeq	SRP309887	PRJNA708142		708142	SRS8412661	SAMN18219497	simple	562	Escherichia coli	Mel1_S7							no					BERLIN CENTER FOR GENOMICS IN BIODIVERSITY RESEARCH	SRA1204315		public	A4CDE954A8B05A942D65E22A2F0B26D2	E2DEC6A8B24ECC089C853B2E695C3430			
SRX10287295	SRR13907642	2021-03-11 22:04:58	2021-03-09 07:44:53	1365019	205971332	1365019	150	78		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR13907642/SRR13907642.1	Mel2_S8	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina MiSeq	SRP309887	PRJNA708142		708142	SRS8412660	SAMN18219498	simple	562	Escherichia coli	Mel2_S8							no					BERLIN CENTER FOR GENOMICS IN BIODIVERSITY RESEARCH	SRA1204315		public	6255B5F22376B93A29B4271780576227	C455AD560467715857449DA47A79CF37			
SRX10287296	SRR13907641	2021-03-11 22:04:58	2021-03-09 07:44:56	1944292	292871822	1944292	150	111		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR13907641/SRR13907641.1	Mel3_S9	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina MiSeq	SRP309887	PRJNA708142		708142	SRS8412662	SAMN18219499	simple	562	Escherichia coli	Mel3_S9							no					BERLIN CENTER FOR GENOMICS IN BIODIVERSITY RESEARCH	SRA1204315		public	2A3F9A0CA2F4864DCF87CFCDFF587859	B87FF8FE925FA30F6A1B4015B1DCE7D8			
SRX10287297	SRR13907640	2021-03-11 22:01:26	2021-03-09 07:45:33	2411939	363664375	2411939	150	138		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR13907640/SRR13907640.1	Pex1_S4	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina MiSeq	SRP309887	PRJNA708142		708142	SRS8412663	SAMN18219500	simple	562	Escherichia coli	Pex1_S4							no					BERLIN CENTER FOR GENOMICS IN BIODIVERSITY RESEARCH	SRA1204315		public	276801D15EEC37B6ACE0AE0170D160C3	27919568FD371E08DED1C1E8FE71CBDB			
SRX10348166	SRR13970433	2021-03-18 06:33:17	2021-03-17 10:00:05	2888920	436495305	2888920	151	180		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR13970433/SRR13970433.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP310752	PRJNA714667	3.0	714667	SRS8467163	SAMN18315621	simple	562	Escherichia coli	GSM5172890							no					GEO	SRA1206685		public	5DB81D8DC62BCADB7A30EBBF7CAFC1F7	3F3B1B830085BB910AD0B69AF5EBDF1C			
SRX10348167	SRR13970434	2021-03-18 06:33:17	2021-03-17 09:59:59	2864261	432767998	2864261	151	179		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR13970434/SRR13970434.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP310752	PRJNA714667	3.0	714667	SRS8467164	SAMN18315620	simple	562	Escherichia coli	GSM5172891							no					GEO	SRA1206685		public	ED954960AFD4D6DFB586E11D87010DA2	63684B46EC11E3D0057331EA5D8A286C			
SRX10348168	SRR13970435	2021-03-18 06:33:17	2021-03-17 07:55:16	2803942	423643625	2803942	151	179		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR13970435/SRR13970435.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP310752	PRJNA714667	3.0	714667	SRS8467165	SAMN18315619	simple	562	Escherichia coli	GSM5172892							no					GEO	SRA1206685		public	DE69C4DF5D4504B1F57EBD9DB56E0D8A	D73D7D13AD657D0FE36BA558B0E13303			
SRX10348169	SRR13970436	2021-03-18 06:33:17	2021-03-17 09:59:59	2838406	428861559	2838406	151	181		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR13970436/SRR13970436.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 500	SRP310752	PRJNA714667	3.0	714667	SRS8467166	SAMN18315618	simple	562	Escherichia coli	GSM5172893							no					GEO	SRA1206685		public	B27B501A1C3A4C83FBF77BCD96197F1F	E43097C246973761B8F05EAD5AC8FDF6			
